area,template,block,source_kind,element_kind,visible_text,target,hx_target,source_file,source_line,flags
assistants,_partials/scraper_section.html,,template,htmx,PDFs One or more PDF files. Processed sequentially. Keywords {{ t }} × + Add keyword Model {{ scraper_model }} Configured under Admin → Providers & Credentials → OpenRouter → Report Scraper model. Only Anthropic models currently support PDF extraction. Extract,/scraper/runs,#scraper-run,web/templates/_partials/scraper_section.html,22,dynamic|verb:POST
assistants,_partials/scraper_section.html,,template,form_label,PDFs One or more PDF files. Processed sequentially.,,,web/templates/_partials/scraper_section.html,32,abbrev
assistants,_partials/scraper_section.html,,template,tooltip,Keywords to extract,,,web/templates/_partials/scraper_section.html,45,from:aria-label
assistants,_partials/scraper_section.html,,template,placeholder,Keyword name,,,web/templates/_partials/scraper_section.html,51,
assistants,_partials/scraper_section.html,,template,tooltip,Keyword name,,,web/templates/_partials/scraper_section.html,51,from:aria-label|icon-only
assistants,_partials/scraper_section.html,,template,select,{{ t }},,,web/templates/_partials/scraper_section.html,56,dynamic|options:1
assistants,_partials/scraper_section.html,,template,tooltip,Keyword type,,,web/templates/_partials/scraper_section.html,56,from:aria-label
assistants,_partials/scraper_section.html,,template,button,×,,,web/templates/_partials/scraper_section.html,65,
assistants,_partials/scraper_section.html,,template,tooltip,Remove keyword,,,web/templates/_partials/scraper_section.html,65,from:aria-label
assistants,_partials/scraper_section.html,,template,button,+ Add keyword,,,web/templates/_partials/scraper_section.html,72,
assistants,_partials/scraper_section.html,,template,button,Extract,,,web/templates/_partials/scraper_section.html,93,
assistants,_partials/scraper_section_lazy.html,,template,htmx,Loading scraper…,/scraper/section,this,web/templates/_partials/scraper_section_lazy.html,8,verb:GET
assistants,areas/_section.html,"{{ pf_section_title(active_area, section_slug) }}",template,heading,"{{ pf_section_title(active_area, section_slug) }}",,,web/templates/areas/_section.html,51,dynamic
assistants,areas/_section.html,"{{ pf_section_title(active_area, section_slug) }}",template,pill,{{ section_pill }},,,web/templates/areas/_section.html,52,dynamic
assistants,areas/_section.html,"{{ pf_section_title(active_area, section_slug) }}",template,button,"{{ pf_icon(""search"") }}SearchCtrl K",,,web/templates/areas/_section.html,56,dynamic
back_office,,benchmarks_attribution,python,python_label,Mapping Coverage,,,web/routes/benchmarks_attribution.py,233,
back_office,,benchmarks_attribution,python,python_label,Median Excess p.a.,,,web/routes/benchmarks_attribution.py,240,
back_office,,benchmarks_attribution,python,python_label,Hit Rate,,,web/routes/benchmarks_attribution.py,247,
back_office,,benchmarks_attribution,python,python_label,Median IR,,,web/routes/benchmarks_attribution.py,254,abbrev
back_office,,benchmarks_attribution,python,python_message,Selected investment is not valid.,,,web/routes/benchmarks_attribution.py,452,
back_office,,benchmarks_attribution,python,python_message,No benchmark mapping or no aligned observations for this investment.,,,web/routes/benchmarks_attribution.py,464,
back_office,_partials/areas/_back_office_body.html,,template,area_header,"Back Office Operations and reporting — strategic asset allocation, benchmarks & attribution, and investment limits.",,,web/templates/_partials/areas/_back_office_body.html,4,
back_office,_partials/areas/_back_office_body.html,Back Office,template,heading,Back Office,,,web/templates/_partials/areas/_back_office_body.html,5,
back_office,_partials/benchmarks_attribution_error.html,{{ error_type }},template,heading,{{ error_type }},,,web/templates/_partials/benchmarks_attribution_error.html,29,dynamic
back_office,_partials/benchmarks_attribution_error.html,{{ error_type }},template,link,Data Import,/admin#data-import,,web/templates/_partials/benchmarks_attribution_error.html,36,
back_office,_partials/benchmarks_attribution_section.html,,template,empty_state,No investments yet. Import portfolio data via the Data Import section.,,,web/templates/_partials/benchmarks_attribution_section.html,32,
back_office,_partials/benchmarks_attribution_section.html,,template,link,Data Import,/admin#data-import,,web/templates/_partials/benchmarks_attribution_section.html,34,
back_office,_partials/benchmarks_attribution_section.html,,template,tile,{{ card.label }} {{ card.value }},,,web/templates/_partials/benchmarks_attribution_section.html,42,dynamic
back_office,_partials/benchmarks_attribution_section.html,Investments vs. Benchmarks,template,heading,Investments vs. Benchmarks,,,web/templates/_partials/benchmarks_attribution_section.html,54,
back_office,_partials/benchmarks_attribution_section.html,Asset-Class Composites vs. Benchmarks,template,heading,Asset-Class Composites vs. Benchmarks,,,web/templates/_partials/benchmarks_attribution_section.html,68,
back_office,_partials/benchmarks_attribution_section.html,SAA Hypothetical Comparison,template,heading,SAA Hypothetical Comparison,,,web/templates/_partials/benchmarks_attribution_section.html,81,abbrev
back_office,_partials/benchmarks_attribution_section_lazy.html,,template,htmx,Loading benchmarks & attribution…,/api/back-office/benchmarks-attribution/section,this,web/templates/_partials/benchmarks_attribution_section_lazy.html,9,verb:GET
back_office,_partials/benchmarks_attribution_stage_a.html,,template,button,Show all metrics,,,web/templates/_partials/benchmarks_attribution_stage_a.html,18,
back_office,_partials/benchmarks_attribution_stage_a.html,,template,empty_state,"No investment-vs-benchmark rows available. Either there are no active investments yet, or no asset class carries a benchmark mapping. Import benchmarks via the Data Import section.",,,web/templates/_partials/benchmarks_attribution_stage_a.html,37,identifier-leak-loose
back_office,_partials/benchmarks_attribution_stage_a.html,,template,link,Data Import,/admin#data-import,,web/templates/_partials/benchmarks_attribution_stage_a.html,41,
back_office,_partials/benchmarks_attribution_stage_a_detail_row.html,,template,empty_state,{{ empty_message }},,,web/templates/_partials/benchmarks_attribution_stage_a_detail_row.html,20,dynamic
back_office,_partials/benchmarks_attribution_stage_c_chart.html,,template,empty_state,"No data to display. Either no SAA configuration is selected, the selected configuration is not yet optimizable, or the period has no overlap between SAA asset classes and the portfolio actuals. {{ opt.display_name }}: {{ opt.unavailable_hint }}",,,web/templates/_partials/benchmarks_attribution_stage_c_chart.html,19,dynamic
back_office,_partials/benchmarks_attribution_stage_c_controls.html,,template,empty_state,No SAA configurations. Create one in the Strategic Asset Allocation section above before running a hypothetical comparison.,,,web/templates/_partials/benchmarks_attribution_stage_c_controls.html,6,abbrev
back_office,_partials/benchmarks_attribution_stage_c_controls.html,,template,form_label,SAA Configuration:,benchmarks-stage-c-config,,web/templates/_partials/benchmarks_attribution_stage_c_controls.html,14,abbrev
back_office,_partials/benchmarks_attribution_stage_c_controls.html,,template,htmx,{{ opt.name }} (active),/api/back-office/benchmarks-attribution/stage-c/configuration-switch,#benchmarks-stage-c-controls-and-chart,web/templates/_partials/benchmarks_attribution_stage_c_controls.html,15,dynamic|verb:GET
back_office,_partials/benchmarks_attribution_stage_c_controls.html,,template,select,{{ opt.name }} (active),config_id,#benchmarks-stage-c-controls-and-chart,web/templates/_partials/benchmarks_attribution_stage_c_controls.html,15,dynamic|options:1
back_office,_partials/benchmarks_attribution_stage_c_controls.html,,template,tooltip,Weight Set,,,web/templates/_partials/benchmarks_attribution_stage_c_controls.html,32,from:aria-label
back_office,_partials/benchmarks_attribution_stage_c_controls.html,,template,form_label,{{ opt.display_name }} ⓘ,,,web/templates/_partials/benchmarks_attribution_stage_c_controls.html,35,dynamic
back_office,_partials/benchmarks_attribution_stage_c_controls.html,,template,htmx,,/api/back-office/benchmarks-attribution/stage-c/hypothetical,#benchmarks-stage-c-chart,web/templates/_partials/benchmarks_attribution_stage_c_controls.html,36,verb:GET
back_office,_partials/benchmarks_attribution_stage_c_controls.html,,template,tooltip,{{ opt.unavailable_hint }},,,web/templates/_partials/benchmarks_attribution_stage_c_controls.html,47,dynamic|from:title
back_office,_partials/limits_error.html,,template,htmx,From To Apply,/api/back-office/limits/section,closest .pf-section__body,web/templates/_partials/limits_error.html,16,synonym-candidate|verb:GET
back_office,_partials/limits_error.html,,template,form_label,From,,,web/templates/_partials/limits_error.html,20,
back_office,_partials/limits_error.html,,template,form_label,To,,,web/templates/_partials/limits_error.html,26,
back_office,_partials/limits_error.html,,template,button,Apply,,,web/templates/_partials/limits_error.html,32,
back_office,_partials/limits_error.html,{{ error_type }},template,heading,{{ error_type }},,,web/templates/_partials/limits_error.html,36,dynamic
back_office,_partials/limits_error.html,{{ error_type }},template,link,Data Import,/admin#data-import,,web/templates/_partials/limits_error.html,42,
back_office,_partials/limits_error.html,{{ error_type }},template,link,Data Import,/admin#data-import,,web/templates/_partials/limits_error.html,47,
back_office,_partials/limits_error.html,{{ error_type }},template,link,Data Import,/admin#data-import,,web/templates/_partials/limits_error.html,53,
back_office,_partials/limits_error.html,{{ error_type }},template,link,Data Import,/admin#data-import,,web/templates/_partials/limits_error.html,57,
back_office,_partials/limits_section.html,,template,htmx,From To Apply,/api/back-office/limits/section,closest .pf-section__body,web/templates/_partials/limits_section.html,27,synonym-candidate|verb:GET
back_office,_partials/limits_section.html,,template,form_label,From,,,web/templates/_partials/limits_section.html,31,
back_office,_partials/limits_section.html,,template,form_label,To,,,web/templates/_partials/limits_section.html,37,
back_office,_partials/limits_section.html,,template,button,Apply,,,web/templates/_partials/limits_section.html,43,
back_office,_partials/limits_section.html,Headline metrics,template,heading,Headline metrics,,,web/templates/_partials/limits_section.html,49,
back_office,_partials/limits_section.html,Headline metrics,template,tile,"AUM {{ ""{:,.0f}"".format(kpi_strip.aum_eur) }} EUR —",,,web/templates/_partials/limits_section.html,50,dynamic
back_office,_partials/limits_section.html,Headline metrics,template,tile,OK / total {{ kpi_strip.ok_total_count }} / {{ kpi_strip.ok_classes_denominator }},,,web/templates/_partials/limits_section.html,60,dynamic
back_office,_partials/limits_section.html,Headline metrics,template,tile,WARN {{ kpi_strip.warn_count }},,,web/templates/_partials/limits_section.html,67,dynamic
back_office,_partials/limits_section.html,Headline metrics,template,tile,BREACH {{ kpi_strip.breach_count }},,,web/templates/_partials/limits_section.html,71,dynamic
back_office,_partials/limits_section.html,{{ family_label }},template,heading,{{ family_label }},,,web/templates/_partials/limits_section.html,90,dynamic
back_office,_partials/limits_section.html,{{ family_label }},template,tooltip,{{ family_label }} coverage table,,,web/templates/_partials/limits_section.html,98,dynamic|from:aria-label|icon-only
back_office,_partials/limits_section.html,{{ family_label }},template,empty_state,No coverage rows at this as-of date.,,,web/templates/_partials/limits_section.html,102,identifier-leak-loose
back_office,_partials/limits_section.html,{{ family_label }},template,empty_state,No coverage data in range.,,,web/templates/_partials/limits_section.html,110,
back_office,_partials/limits_section.html,{{ family_label }},template,heading,{{ family_label }},,,web/templates/_partials/limits_section.html,125,dynamic
